Temps;pxt;pyt;pzt;rxt;ryt;rzt;pxb1;pyb1;pzb1;pxb2;pyb2;pzb2;pxb3;pyb3;pzb3;pxb4;pyb4;pzb4rxb1;ryb1;rzb1;rxb2;ryb2;rzb2;rxb3;ryb3;rzb3;rxb4;ryb4;rzb4
3:42;-4.030633;0.9711818;3.462291;9.282421;5.860862;1.699525;-3;1.13;4.1;-3.975881;0.9897261;3.848706;0;0;0;0;0;0270;0;0;296.0741;58.72926;251.2543;0;0;0;0;0;0
3:42;-4.030498;0.9710495;3.462039;9.395119;5.952774;1.637833;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.030332;0.9709793;3.461907;9.453758;6.048692;1.536017;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.030133;0.9710435;3.461813;9.478667;6.122441;1.440338;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.029823;0.9709848;3.461848;9.434382;6.281564;1.158649;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.029684;0.9708692;3.461806;9.465443;6.31945;1.051858;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.02945;0.9707359;3.461732;9.558785;6.358343;0.8912432;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.029356;0.9707575;3.461733;9.596454;6.391223;0.8393107;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.029002;0.970735;3.461717;9.636;6.418489;0.7538623;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.028914;0.9707845;3.46177;9.664157;6.422052;0.7113191;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.028815;0.9707854;3.46188;9.665766;6.41912;0.7114739;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.0287;0.9708362;3.462186;9.667268;6.350838;0.6696078;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.0287;0.9708362;3.462186;9.667268;6.350838;0.6696078;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.028737;0.9707439;3.462251;9.728658;6.374716;0.5814639;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.028751;0.970646;3.46225;9.742063;6.362197;0.569397;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.028786;0.9705187;3.462229;9.780247;6.283909;0.6088384;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.028843;0.9704934;3.462235;9.812105;6.270159;0.5501976;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.028894;0.9703901;3.46223;9.819101;6.288315;0.4052519;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.028878;0.970372;3.462232;9.822761;6.301788;0.4067794;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.028821;0.970428;3.462253;9.773961;6.33198;0.4104117;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:42;-4.028792;0.9704832;3.462275;9.75241;6.370958;0.4063013;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.028752;0.9705555;3.462265;9.742802;6.407825;0.387333;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.02854;0.9706299;3.46227;9.653846;6.527617;0.3758109;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.02854;0.9706299;3.46227;9.653846;6.527617;0.3758109;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.028439;0.9706079;3.462317;9.650097;6.565837;0.3560566;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.028423;0.9705859;3.462294;9.668567;6.597556;0.3462667;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.028387;0.9705424;3.462326;9.665179;6.602448;0.345037;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.028405;0.9705311;3.462306;9.662298;6.595923;0.3339631;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.028412;0.9705236;3.462283;9.658034;6.574182;0.3290458;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.028444;0.9705404;3.462155;9.588603;6.407139;0.3394701;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.028444;0.9705404;3.462155;9.588603;6.407139;0.3394701;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.028525;0.9705465;3.462057;9.559217;6.300882;0.306766;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.028563;0.9705601;3.462027;9.548671;6.257526;0.2944367;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.028581;0.9706103;3.461933;9.504496;6.167142;0.2599763;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.028595;0.97066;3.461902;9.472642;6.14486;0.2356091;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.028579;0.970745;3.461851;9.447214;6.115766;0.2199378;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.02843;0.9709934;3.461826;9.349854;6.039338;0.1728533;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.02843;0.9709934;3.461826;9.349854;6.039338;0.1728533;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.028267;0.9711869;3.461862;9.231501;5.999641;0.1236126;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.02818;0.9712796;3.461849;9.184696;5.994279;0.1342936;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.027962;0.9715085;3.461851;9.057978;5.941595;0.1364674;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.027851;0.9716102;3.46183;9.014041;5.892422;0.1034185;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.027759;0.9716688;3.461803;8.971726;5.842708;0.0599767;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.027456;0.9717231;3.46166;8.880013;5.671219;0.06640722;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.027456;0.9717231;3.46166;8.880013;5.671219;0.06640722;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.027258;0.9717346;3.461509;8.857078;5.540624;0.05769245;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.02716;0.9717424;3.461425;8.848155;5.472935;0.009440681;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.026927;0.9716557;3.461241;8.779317;5.333683;359.9368;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.026768;0.9716707;3.46113;8.780251;5.250423;359.9241;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.026652;0.9716939;3.461036;8.759935;5.188546;359.8448;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.026149;0.9718186;3.46063;8.67023;5.031942;359.5849;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.026149;0.9718186;3.46063;8.67023;5.031942;359.5849;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.025742;0.9720183;3.460434;8.559304;5.007916;359.382;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.025507;0.9721291;3.460328;8.483318;5.015381;359.243;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.024744;0.9722431;3.460099;8.385406;5.099986;359.0258;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.024414;0.9722306;3.45996;8.364041;5.161156;358.915;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.023694;0.972387;3.459782;8.294361;5.338371;358.7083;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.02293;0.9725508;3.459601;8.247948;5.576965;358.5067;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.02293;0.9725508;3.459601;8.247948;5.576965;358.5067;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.022047;0.9727116;3.459506;8.168969;5.831125;358.4074;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.021605;0.9727529;3.459485;8.127072;5.954831;358.3335;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.020702;0.9729402;3.459405;8.079098;6.196481;358.1801;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.020236;0.9729999;3.459356;8.052899;6.319339;358.0811;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.019217;0.9730928;3.459263;7.990774;6.522331;357.851;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.018077;0.9733202;3.459265;7.95079;6.715409;357.6839;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.018077;0.9733202;3.459265;7.95079;6.715409;357.6839;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.016909;0.9733768;3.459331;7.855901;6.871308;357.4857;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.015786;0.9733782;3.459407;7.807557;7.062864;357.2231;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.015201;0.9734152;3.459421;7.787317;7.154153;357.0881;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.014611;0.9734583;3.459497;7.740562;7.255942;356.939;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:43;-4.012816;0.9736408;3.459744;7.669747;7.626698;356.6314;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.012816;0.9736408;3.459744;7.669747;7.626698;356.6314;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.011676;0.9737179;3.459935;7.643644;7.835319;356.5812;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.010565;0.9737617;3.460021;7.648285;7.959754;356.5433;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.010565;0.9737617;3.460021;7.648285;7.959754;356.5433;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.009552;0.9737276;3.460065;7.634391;8.052622;356.4914;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.00861;0.9737874;3.460157;7.598133;8.062943;356.3661;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.008173;0.9738995;3.460217;7.588282;8.078053;356.3207;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.007749;0.9739778;3.460278;7.545385;8.074808;356.3008;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.006672;0.9740755;3.460196;7.454567;7.983411;356.2496;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.006672;0.9740755;3.460196;7.454567;7.983411;356.2496;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.006351;0.9740827;3.46016;7.41884;7.947393;356.2711;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.005375;0.9739242;3.45976;7.410815;7.783633;356.3298;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.005375;0.9739242;3.45976;7.410815;7.783633;356.3298;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.005097;0.973788;3.459405;7.394867;7.759898;356.1515;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.00477;0.973863;3.459168;7.265178;7.810483;356.1445;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.004574;0.9742015;3.45909;7.174873;7.852032;356.1694;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.004434;0.9741911;3.458995;7.11929;7.914433;356.1551;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.004164;0.9742124;3.459047;7.014122;8.083555;356.1421;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.004047;0.974323;3.45899;6.964864;8.191406;356.1597;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.003919;0.9744041;3.459005;6.888231;8.282718;356.2258;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.003644;0.9747515;3.459146;6.711629;8.493873;356.3304;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.00354;0.974956;3.459271;6.532965;8.579215;356.3448;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.003336;0.975283;3.459759;6.153768;8.791381;356.3858;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.003336;0.975283;3.459759;6.153768;8.791381;356.3858;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.003082;0.9756162;3.459901;6.132562;8.821902;356.4749;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002994;0.9757172;3.460322;6.09744;8.820807;356.448;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002994;0.9757172;3.460322;6.09744;8.820807;356.448;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002906;0.9757299;3.460836;6.069935;8.782417;356.4314;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002828;0.9758035;3.461447;6.050456;8.659515;356.4227;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002917;0.9757825;3.461905;6.064152;8.596416;356.3964;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002949;0.9756491;3.46213;6.080616;8.527074;356.3596;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002941;0.9754691;3.462618;6.187625;8.328197;356.3549;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002908;0.9753634;3.462791;6.245984;8.249308;356.3802;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002873;0.9751703;3.463126;6.320185;8.082875;356.318;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.00284;0.9750748;3.46327;6.322104;8.01748;356.2976;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.00289;0.9750218;3.463527;6.349996;7.963208;356.2518;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002824;0.9748781;3.463724;6.475632;7.918383;356.1685;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002786;0.9747765;3.463822;6.539429;7.944448;356.0968;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002729;0.9745368;3.464036;6.635761;8.105226;355.968;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002729;0.9745368;3.464036;6.635761;8.105226;355.968;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002657;0.974445;3.46404;6.69911;8.190691;356.0353;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002743;0.9743755;3.464003;6.805492;8.297166;355.9709;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002743;0.9743755;3.464003;6.805492;8.297166;355.9709;-3;1.13;4.1;-3.97446;0.9969646;3.846234;0;0;0;0;0;0270;0;0;293.1409;58.38017;253.3107;0;0;0;0;0;0
3:44;-4.002763;0.9743115;3.463887;6.86518;8.335592;356.0781;-3;1.13;4.1;-3.974583;0.9987048;3.845939;0;0;0;0;0;0270;0;0;292.5137;60.33613;252.1454;0;0;0;0;0;0
3:44;-4.002852;0.9742657;3.463681;6.9246;8.342031;356.1392;-3;1.13;4.1;-3.974923;1.001741;3.847422;0;0;0;0;0;0270;0;0;292.3108;60.61623;253.0785;0;0;0;0;0;0
3:44;-4.002944;0.9742385;3.4636;6.913613;8.352494;356.0954;-3;1.13;4.1;-3.975011;1.003316;3.847925;0;0;0;0;0;0270;0;0;292.2242;60.9266;253.2904;0;0;0;0;0;0
3:44;-4.003016;0.974218;3.463473;6.900341;8.350127;356.0624;-3;1.13;4.1;-3.975931;1.002302;3.851283;0;0;0;0;0;0270;0;0;291.2773;59.64263;255.2006;0;0;0;0;0;0
3:44;-4.003289;0.9742188;3.462947;6.951177;8.327709;356.0002;-3;1.13;4.1;-3.978386;0.9976817;3.85673;0;0;0;0;0;0270;0;0;288.1408;56.62059;260.1873;0;0;0;0;0;0
3:44;-4.003289;0.9742188;3.462947;6.951177;8.327709;356.0002;-3;1.13;4.1;-3.978386;0.9976817;3.85673;0;0;0;0;0;0270;0;0;288.1408;56.62059;260.1873;0;0;0;0;0;0
3:44;-4.003367;0.974214;3.462775;6.947895;8.315702;355.9868;-3;1.13;4.1;-3.979256;0.9947946;3.856511;0;0;0;0;0;0270;0;0;286.7459;55.81578;261.7784;0;0;0;0;0;0
3:45;-4.003503;0.9742375;3.462297;6.930583;8.295886;356.0769;-3;1.13;4.1;-3.981476;0.9859018;3.852588;0;0;0;0;0;0270;0;0;282.2681;57.61201;261.5168;0;0;0;0;0;0
3:45;-4.003503;0.9742375;3.462297;6.930583;8.295886;356.0769;-3;1.13;4.1;-3.981476;0.9859018;3.852588;0;0;0;0;0;0270;0;0;282.2681;57.61201;261.5168;0;0;0;0;0;0
3:45;-4.003497;0.9741989;3.461814;6.952585;8.239443;356.1835;-3;1.13;4.1;-3.981317;0.982488;3.843016;0;0;0;0;0;0270;0;0;280.4271;68.03902;249.3586;0;0;0;0;0;0
3:45;-4.003497;0.9741989;3.461814;6.952585;8.239443;356.1835;-3;1.13;4.1;-3.981317;0.982488;3.843016;0;0;0;0;0;0270;0;0;280.4271;68.03902;249.3586;0;0;0;0;0;0
3:45;-4.0034;0.9742315;3.461599;6.902059;8.14864;356.2008;-3;1.13;4.1;-3.979552;0.9815903;3.838717;0;0;0;0;0;0270;0;0;281.0532;76.0638;240.6071;0;0;0;0;0;0
3:45;-4.003273;0.9742462;3.461477;6.848888;8.105425;356.0869;-3;1.13;4.1;-3.978515;0.9803504;3.837217;0;0;0;0;0;0270;0;0;281.5517;79.98949;236.9479;0;0;0;0;0;0
3:45;-4.00317;0.9742726;3.461341;6.889317;8.071575;356.0494;-3;1.13;4.1;-3.977891;0.9793653;3.836613;0;0;0;0;0;0270;0;0;281.8795;82.14719;235.1731;0;0;0;0;0;0
