Temps;pxt;pyt;pzt;rxt;ryt;rzt;pxb1;pyb1;pzb1;pxb2;pyb2;pzb2;pxb3;pyb3;pzb3;pxb4;pyb4;pzb4rxb1;ryb1;rzb1;rxb2;ryb2;rzb2;rxb3;ryb3;rzb3;rxb4;ryb4;rzb4
4:9;-3.402164;1.265698;3.61608;6.920249;5.242616;3.827018;-3.246953;0.9713832;4.071079;0;0;0;0;0;0;0;0;0295.5995;17.59931;291.4691;0;0;0;0;0;0;0;0;0
4:9;-3.402519;1.265631;3.616293;6.883612;5.120398;3.854845;-3.246953;0.9713832;4.071079;0;0;0;0;0;0;0;0;0295.5995;17.59931;291.4691;0;0;0;0;0;0;0;0;0
4:9;-3.402879;1.265572;3.616736;6.873657;4.931657;3.859877;-3.246953;0.9713832;4.071079;0;0;0;0;0;0;0;0;0295.5995;17.59931;291.4691;0;0;0;0;0;0;0;0;0
4:9;-3.402993;1.265581;3.61681;6.9052;4.858332;3.842597;-3.246953;0.9713832;4.071079;0;0;0;0;0;0;0;0;0295.5995;17.59931;291.4691;0;0;0;0;0;0;0;0;0
4:9;-3.403445;1.265623;3.61695;6.952648;4.788126;3.74639;-3.261662;0.9697134;4.074085;0;0;0;0;0;0;0;0;0296.1552;16.77015;289.2673;0;0;0;0;0;0;0;0;0
4:9;-3.403744;1.265705;3.616981;6.953291;4.748273;3.723016;-3.270028;0.9693683;4.075121;0;0;0;0;0;0;0;0;0296.3198;16.11735;288.1817;0;0;0;0;0;0;0;0;0
4:9;-3.403967;1.265832;3.616992;6.945845;4.700638;3.71406;-3.284908;0.9677474;4.074756;0;0;0;0;0;0;0;0;0296.8578;15.80638;285.5657;0;0;0;0;0;0;0;0;0
4:9;-3.404539;1.265914;3.61693;6.916715;4.613807;3.72441;-3.316759;0.9634882;4.07026;0;0;0;0;0;0;0;0;0298.4919;13.45564;281.4201;0;0;0;0;0;0;0;0;0
4:9;-3.405102;1.266287;3.616596;6.828389;4.618968;3.761185;-3.33752;0.962609;4.065693;0;0;0;0;0;0;0;0;0299.4631;11.26388;278.92;0;0;0;0;0;0;0;0;0
4:9;-3.405422;1.266471;3.616392;6.768699;4.596454;3.762125;-3.341923;0.963946;4.065231;0;0;0;0;0;0;0;0;0299.4662;10.90732;278.0633;0;0;0;0;0;0;0;0;0
4:9;-3.405922;1.266742;3.616167;6.755864;4.55351;3.791065;-3.346657;0.9651272;4.064533;0;0;0;0;0;0;0;0;0299.5121;10.53334;277.1697;0;0;0;0;0;0;0;0;0
4:9;-3.406126;1.267356;3.615812;6.596749;4.507889;3.836076;-3.331823;0.9680301;4.066383;0;0;0;0;0;0;0;0;0299.1612;13.11589;276.965;0;0;0;0;0;0;0;0;0
4:9;-3.406084;1.267617;3.615621;6.518678;4.619487;3.850832;-3.326254;0.9692279;4.0669;0;0;0;0;0;0;0;0;0299.0551;14.16616;276.7509;0;0;0;0;0;0;0;0;0
4:9;-3.40601;1.268064;3.615318;6.419034;4.876899;3.922212;-3.270294;0.9709317;4.067496;0;0;0;0;0;0;0;0;0298.4236;20.71118;280.7816;0;0;0;0;0;0;0;0;0
4:9;-3.406119;1.268286;3.615267;6.403233;4.980403;3.931383;-3.241597;0.9744033;4.06786;0;0;0;0;0;0;0;0;0297.1172;22.63697;283.9901;0;0;0;0;0;0;0;0;0
4:9;-3.406117;1.268853;3.615088;6.405155;5.206048;4.026718;-3.197921;0.9822955;4.066017;0;0;0;0;0;0;0;0;0294.568;24.70664;289.6892;0;0;0;0;0;0;0;0;0
4:9;-3.406045;1.269076;3.615162;6.284923;5.373445;4.04318;-3.181449;0.9864465;4.064878;0;0;0;0;0;0;0;0;0293.3308;24.94992;292.365;0;0;0;0;0;0;0;0;0
4:9;-3.4061;1.269239;3.61524;6.193411;5.516618;4.073706;-3.16587;0.9906697;4.063072;0;0;0;0;0;0;0;0;0292.165;25.1209;294.9833;0;0;0;0;0;0;0;0;0
4:9;-3.406096;1.269639;3.615275;6.150317;5.655768;4.008327;-3.142478;0.9949237;4.058818;0;0;0;0;0;0;0;0;0290.6012;24.09485;300.0411;0;0;0;0;0;0;0;0;0
4:9;-3.405867;1.270059;3.615161;6.183033;5.668926;3.890328;-3.131501;0.9964043;4.053531;0;0;0;0;0;0;0;0;0289.887;25.56248;301.0389;0;0;0;0;0;0;0;0;0
4:9;-3.405453;1.270921;3.614978;6.112494;5.893044;3.900383;-3.110386;0.9998562;4.042274;0;0;0;0;0;0;0;0;0288.4497;28.22672;303.1537;0;0;0;0;0;0;0;0;0
4:9;-3.405138;1.27124;3.614937;5.996848;6.122913;3.910871;-3.104789;1.003036;4.042436;0;0;0;0;0;0;0;0;0287.5567;26.72985;305.2495;0;0;0;0;0;0;0;0;0
4:9;-3.404899;1.271409;3.614843;5.814593;6.38961;3.917645;-3.098827;1.006198;4.04206;0;0;0;0;0;0;0;0;0286.6988;25.26224;307.4608;0;0;0;0;0;0;0;0;0
4:9;-3.4038;1.272165;3.614241;5.657002;7.01542;3.619469;-3.07972;1.02975;4.031112;0;0;0;0;0;0;0;0;0281.628;23.30082;313.6134;0;0;0;0;0;0;0;0;0
4:9;-3.4038;1.272165;3.614241;5.657002;7.01542;3.619469;-3.07972;1.02975;4.031112;0;0;0;0;0;0;0;0;0281.628;23.30082;313.6134;0;0;0;0;0;0;0;0;0
4:9;-3.402867;1.272899;3.613878;5.548736;7.465631;3.517677;-3.062794;1.056878;4.020644;0;0;0;0;0;0;0;0;0276.6339;12.86557;327.6592;0;0;0;0;0;0;0;0;0
4:9;-3.402397;1.273212;3.613808;5.377776;7.712785;3.518382;-3.055437;1.062012;4.014182;0;0;0;0;0;0;0;0;0275.9341;5.327042;336.869;0;0;0;0;0;0;0;0;0
4:9;-3.40147;1.273782;3.613299;5.165893;8.28961;3.55988;-3.042341;1.072239;4.001695;0;0;0;0;0;0;0;0;0274.6241;347.9392;357.2368;0;0;0;0;0;0;0;0;0
4:10;-3.400917;1.273926;3.61303;5.071972;8.651916;3.573326;-3.036454;1.077224;3.995626;0;0;0;0;0;0;0;0;0274.0468;336.8883;9.622087;0;0;0;0;0;0;0;0;0
4:10;-3.399703;1.273974;3.612542;5.034095;9.324822;3.528471;-3.024592;1.082036;3.984904;0;0;0;0;0;0;0;0;0273.2829;322.7725;26.20744;0;0;0;0;0;0;0;0;0
4:10;-3.399154;1.273943;3.612298;5.072534;9.634614;3.504141;-3.018587;1.082287;3.980187;0;0;0;0;0;0;0;0;0272.8985;320.9002;29.22817;0;0;0;0;0;0;0;0;0
4:10;-3.398592;1.273988;3.612093;5.069725;9.859802;3.418485;-3.012682;1.078646;3.978778;0;0;0;0;0;0;0;0;0272.4907;334.1308;16.8067;0;0;0;0;0;0;0;0;0
4:10;-3.397499;1.274627;3.611722;5.143303;10.34755;3.383707;-3.001976;1.071536;3.977015;0;0;0;0;0;0;0;0;0272.6512;359.5457;352.6255;0;0;0;0;0;0;0;0;0
4:10;-3.396823;1.274856;3.611661;5.116961;10.65598;3.440899;-2.997055;1.067948;3.976651;0;0;0;0;0;0;0;0;0273.0747;6.770364;345.8452;0;0;0;0;0;0;0;0;0
4:10;-3.395341;1.274599;3.611549;4.990616;11.41014;3.475257;-2.988633;1.06024;3.97052;0;0;0;0;0;0;0;0;0274.3486;18.23409;335.6877;0;0;0;0;0;0;0;0;0
4:10;-3.394694;1.274469;3.611549;4.98536;11.79635;3.439242;-2.985094;1.056122;3.965208;0;0;0;0;0;0;0;0;0275.1742;22.38599;332.3516;0;0;0;0;0;0;0;0;0
4:10;-3.393407;1.274683;3.611578;5.045607;12.43379;3.535843;-2.977933;1.0554;3.958621;0;0;0;0;0;0;0;0;0275.8623;24.58948;331.0022;0;0;0;0;0;0;0;0;0
4:10;-3.392749;1.274777;3.611735;5.034019;12.78307;3.595625;-2.971454;1.05735;3.956235;0;0;0;0;0;0;0;0;0275.6265;24.97449;331.2254;0;0;0;0;0;0;0;0;0
4:10;-3.392159;1.274645;3.611857;5.002725;13.11419;3.654827;-2.965162;1.059125;3.953744;0;0;0;0;0;0;0;0;0275.4103;25.38297;331.4401;0;0;0;0;0;0;0;0;0
4:10;-3.390812;1.274182;3.612006;5.144305;13.66287;3.534705;-2.953607;1.065544;3.954839;0;0;0;0;0;0;0;0;0274.2942;22.85513;334.1425;0;0;0;0;0;0;0;0;0
4:10;-3.390057;1.274092;3.611982;5.229331;13.86655;3.433028;-2.948246;1.069961;3.957858;0;0;0;0;0;0;0;0;0273.4667;18.96744;337.6772;0;0;0;0;0;0;0;0;0
4:10;-3.388723;1.274308;3.612088;5.376761;14.14594;3.271606;-2.942389;1.07305;3.968934;0;0;0;0;0;0;0;0;0272.5256;22.56085;332.2469;0;0;0;0;0;0;0;0;0
4:10;-3.388003;1.274406;3.612229;5.361997;14.30074;3.274673;-2.939237;1.074622;3.973625;0;0;0;0;0;0;0;0;0272.0859;25.43223;328.6128;0;0;0;0;0;0;0;0;0
4:10;-3.386491;1.274119;3.612302;5.293436;14.66664;3.295475;-2.939606;1.082804;3.972639;0;0;0;0;0;0;0;0;0271.0027;44.96435;308.0608;0;0;0;0;0;0;0;0;0
4:10;-3.385638;1.273907;3.612219;5.312152;14.93289;3.262107;-2.935103;1.085362;3.965277;0;0;0;0;0;0;0;0;0270.8342;58.93839;295.3063;0;0;0;0;0;0;0;0;0
4:10;-3.384849;1.273732;3.612093;5.36071;15.18501;3.193134;-2.930811;1.087844;3.958571;0;0;0;0;0;0;0;0;0270.7212;78.41987;276.9219;0;0;0;0;0;0;0;0;0
4:10;-3.383723;1.273686;3.611948;5.49594;15.54701;3.053959;-2.916767;1.088498;3.947722;0;0;0;0;0;0;0;0;0271.7125;130.0659;228.1188;0;0;0;0;0;0;0;0;0
4:10;-3.383135;1.273798;3.611905;5.529096;15.70584;3.013774;-2.910363;1.088888;3.942744;0;0;0;0;0;0;0;0;0272.299;137.6799;221.7735;0;0;0;0;0;0;0;0;0
4:10;-3.382059;1.273769;3.611868;5.525715;15.96387;2.875036;-2.893339;1.092968;3.942178;0;0;0;0;0;0;0;0;0273.6747;159.9047;200.9695;0;0;0;0;0;0;0;0;0
4:10;-3.38164;1.273812;3.611824;5.563229;16.00793;2.825913;-2.887339;1.092087;3.938491;0;0;0;0;0;0;0;0;0273.891;156.489;205.1806;0;0;0;0;0;0;0;0;0
4:10;-3.380638;1.274013;3.611828;5.514009;16.11293;2.71013;-2.875656;1.090805;3.931396;0;0;0;0;0;0;0;0;0274.4189;152.2988;210.9223;0;0;0;0;0;0;0;0;0
4:10;-3.380171;1.274052;3.611787;5.469056;16.12344;2.701629;-2.870515;1.083979;3.92561;0;0;0;0;0;0;0;0;0273.7748;126.2048;237.6657;0;0;0;0;0;0;0;0;0
4:10;-3.379385;1.273974;3.611515;5.492921;16.23756;2.699406;-2.860468;1.070868;3.919442;0;0;0;0;0;0;0;0;0275.0692;76.4343;288.5499;0;0;0;0;0;0;0;0;0
4:10;-3.37896;1.273803;3.611343;5.501979;16.36713;2.709152;-2.855552;1.064455;3.918508;0;0;0;0;0;0;0;0;0276.5423;63.20717;302.2581;0;0;0;0;0;0;0;0;0
4:10;-3.378623;1.273585;3.611259;5.527792;16.52875;2.675807;-2.850726;1.059485;3.919437;0;0;0;0;0;0;0;0;0277.6678;58.66306;307.0447;0;0;0;0;0;0;0;0;0
4:10;-3.378299;1.273431;3.611021;5.628625;16.66221;2.648793;-2.841226;1.050388;3.920188;0;0;0;0;0;0;0;0;0279.8505;53.38688;312.8967;0;0;0;0;0;0;0;0;0
4:10;-3.378012;1.273398;3.610973;5.657094;16.69782;2.693613;-2.840131;1.047727;3.925587;0;0;0;0;0;0;0;0;0280.2388;54.63744;310.7556;0;0;0;0;0;0;0;0;0
4:10;-3.377415;1.273238;3.610923;5.681225;16.74011;2.77316;-2.839826;1.043384;3.933908;0;0;0;0;0;0;0;0;0280.8953;57.90639;305.9279;0;0;0;0;0;0;0;0;0
4:10;-3.377182;1.273002;3.611003;5.735505;16.76032;2.834244;-2.840511;1.041636;3.937144;0;0;0;0;0;0;0;0;0281.1818;59.85909;303.2684;0;0;0;0;0;0;0;0;0
4:10;-3.37669;1.272486;3.611161;5.807713;16.81416;2.899913;-2.842725;1.038106;3.94142;0;0;0;0;0;0;0;0;0281.8441;60.21663;301.9387;0;0;0;0;0;0;0;0;0
4:10;-3.376395;1.272227;3.611115;5.835572;16.84455;2.906196;-2.844201;1.036305;3.942704;0;0;0;0;0;0;0;0;0282.1997;59.1412;302.6964;0;0;0;0;0;0;0;0;0
4:10;-3.376148;1.271937;3.611155;5.854108;16.94338;2.866203;-2.845903;1.036262;3.941248;0;0;0;0;0;0;0;0;0282.213;54.53444;307.6286;0;0;0;0;0;0;0;0;0
4:10;-3.375679;1.271331;3.611294;5.96058;17.06922;2.835227;-2.850276;1.04531;3.937343;0;0;0;0;0;0;0;0;0280.7906;44.76388;318.3206;0;0;0;0;0;0;0;0;0
4:10;-3.375348;1.271088;3.6113;6.033967;17.11692;2.839928;-2.853195;1.053713;3.9349;0;0;0;0;0;0;0;0;0279.54;37.92277;325.742;0;0;0;0;0;0;0;0;0
4:10;-3.374771;1.270621;3.611249;6.095551;17.14082;2.835289;-2.872152;1.067077;3.93733;0;0;0;0;0;0;0;0;0277.8806;23.22388;339.7212;0;0;0;0;0;0;0;0;0
4:10;-3.374475;1.270379;3.611205;6.181884;17.16296;2.816601;-2.887032;1.072406;3.941441;0;0;0;0;0;0;0;0;0277.3356;15.8799;345.9489;0;0;0;0;0;0;0;0;0
4:10;-3.373978;1.269702;3.611136;6.319476;17.12165;2.653732;-2.909931;1.085944;3.933739;0;0;0;0;0;0;0;0;0276.9377;354.6658;7.205162;0;0;0;0;0;0;0;0;0
4:10;-3.373831;1.269466;3.611089;6.422834;17.09732;2.541505;-2.920682;1.09224;3.930346;0;0;0;0;0;0;0;0;0277.1079;344.5755;17.3062;0;0;0;0;0;0;0;0;0
4:10;-3.373841;1.269313;3.611098;6.585793;17.0511;2.338428;-2.94702;1.080787;3.955827;0;0;0;0;0;0;0;0;0278.1738;351.0564;6.568286;0;0;0;0;0;0;0;0;0
4:10;-3.373867;1.269288;3.611146;6.601836;16.97624;2.274584;-2.956265;1.081602;3.969855;0;0;0;0;0;0;0;0;0277.7222;346.0338;9.898281;0;0;0;0;0;0;0;0;0
4:10;-3.373955;1.269297;3.611082;6.57285;16.87782;2.234856;-2.965593;1.082581;3.982636;0;0;0;0;0;0;0;0;0277.3773;340.5979;13.75747;0;0;0;0;0;0;0;0;0
4:10;-3.373808;1.269037;3.610777;6.527373;16.62584;2.261089;-2.98143;1.089237;3.99764;0;0;0;0;0;0;0;0;0279.2256;325.321;26.87947;0;0;0;0;0;0;0;0;0
4:10;-3.373933;1.269142;3.610672;6.554371;16.49923;2.291101;-2.989626;1.092273;4.004626;0;0;0;0;0;0;0;0;0280.2162;319.96;31.21138;0;0;0;0;0;0;0;0;0
4:10;-3.374395;1.269341;3.610718;6.50408;16.22119;2.285764;-3.01301;1.103252;4.016223;0;0;0;0;0;0;0;0;0280.6535;307.284;41.33646;0;0;0;0;0;0;0;0;0
4:10;-3.374615;1.269413;3.61079;6.434087;16.07749;2.332041;-3.022331;1.10812;4.024239;0;0;0;0;0;0;0;0;0281.1941;302.273;44.8453;0;0;0;0;0;0;0;0;0
4:10;-3.37512;1.269545;3.610713;6.40278;15.77028;2.43922;-3.041511;1.117233;4.039083;0;0;0;0;0;0;0;0;0282.4575;293.8365;50.42032;0;0;0;0;0;0;0;0;0
4:10;-3.375255;1.269441;3.610658;6.418108;15.66356;2.464809;-3.04951;1.120566;4.037471;0;0;0;0;0;0;0;0;0282.3916;292.4207;51.44184;0;0;0;0;0;0;0;0;0
4:10;-3.375517;1.269446;3.610669;6.44427;15.54441;2.480341;-3.0577;1.12393;4.036526;0;0;0;0;0;0;0;0;0282.4103;290.8486;52.54903;0;0;0;0;0;0;0;0;0
4:11;-3.375914;1.269137;3.610583;6.471942;15.3066;2.552229;-3.073632;1.121293;4.039952;0;0;0;0;0;0;0;0;0281.6811;293.6824;48.55262;0;0;0;0;0;0;0;0;0
4:11;-3.376121;1.269037;3.61057;6.493109;15.21589;2.590827;-3.081378;1.123341;4.044141;0;0;0;0;0;0;0;0;0281.3798;290.6208;50.86226;0;0;0;0;0;0;0;0;0
4:11;-3.376254;1.26889;3.610669;6.48965;15.01739;2.662595;-3.09733;1.127625;4.052316;0;0;0;0;0;0;0;0;0281.0168;284.4173;55.52121;0;0;0;0;0;0;0;0;0
4:11;-3.376259;1.268809;3.610704;6.471739;14.88868;2.694571;-3.10061;1.131047;4.050618;0;0;0;0;0;0;0;0;0281.2906;282.0476;58.61942;0;0;0;0;0;0;0;0;0
4:11;-3.376388;1.268729;3.610695;6.494265;14.74778;2.687129;-3.110027;1.136692;4.050013;0;0;0;0;0;0;0;0;0282.2331;279.6964;61.43148;0;0;0;0;0;0;0;0;0
4:11;-3.3765;1.268682;3.610596;6.528446;14.64741;2.6461;-3.115817;1.139028;4.050818;0;0;0;0;0;0;0;0;0282.8498;279.4239;61.54427;0;0;0;0;0;0;0;0;0
4:11;-3.376747;1.268536;3.610374;6.624305;14.37483;2.601627;-3.128439;1.144506;4.055391;0;0;0;0;0;0;0;0;0284.1627;278.1087;62.1861;0;0;0;0;0;0;0;0;0
4:11;-3.376868;1.268442;3.610299;6.628697;14.2386;2.604882;-3.135194;1.147555;4.058846;0;0;0;0;0;0;0;0;0284.8577;277.2112;62.60639;0;0;0;0;0;0;0;0;0
4:11;-3.377012;1.268358;3.610242;6.60744;14.0775;2.61014;-3.137965;1.149814;4.057191;0;0;0;0;0;0;0;0;0285.5708;278.4081;61.85906;0;0;0;0;0;0;0;0;0
4:11;-3.377491;1.268214;3.61038;6.602118;13.77134;2.593056;-3.144868;1.154344;4.05014;0;0;0;0;0;0;0;0;0286.6634;280.2005;60.59382;0;0;0;0;0;0;0;0;0
4:11;-3.377645;1.26817;3.610371;6.597064;13.61239;2.573162;-3.148817;1.156605;4.044972;0;0;0;0;0;0;0;0;0287.0743;280.9106;60.00441;0;0;0;0;0;0;0;0;0
4:11;-3.378068;1.267966;3.610308;6.642042;13.30104;2.551397;-3.159285;1.16049;4.041619;0;0;0;0;0;0;0;0;0287.7247;280.873;59.30291;0;0;0;0;0;0;0;0;0
4:11;-3.378353;1.267801;3.610318;6.676525;13.13788;2.52447;-3.165572;1.162148;4.042705;0;0;0;0;0;0;0;0;0287.9772;280.3028;59.1077;0;0;0;0;0;0;0;0;0
4:11;-3.378903;1.267562;3.610279;6.731737;12.86224;2.502475;-3.171477;1.17139;4.041085;0;0;0;0;0;0;0;0;0288.7172;274.6937;64.9785;0;0;0;0;0;0;0;0;0
4:11;-3.379266;1.26743;3.610303;6.745879;12.75374;2.459693;-3.174761;1.175685;4.040209;0;0;0;0;0;0;0;0;0289.1473;272.3687;67.39153;0;0;0;0;0;0;0;0;0
4:11;-3.37974;1.267359;3.61035;6.79377;12.61298;2.43692;-3.17578;1.180235;4.038326;0;0;0;0;0;0;0;0;0290.632;272.4885;67.98438;0;0;0;0;0;0;0;0;0
4:11;-3.380602;1.267649;3.610431;6.844623;12.26691;2.508973;-3.180903;1.188638;4.036532;0;0;0;0;0;0;0;0;0293.4245;272.0808;68.9659;0;0;0;0;0;0;0;0;0
4:11;-3.380952;1.267589;3.610569;6.783135;12.14471;2.55661;-3.184644;1.192493;4.036426;0;0;0;0;0;0;0;0;0294.7568;271.6536;69.33957;0;0;0;0;0;0;0;0;0
4:11;-3.381794;1.26738;3.610726;6.746243;11.90237;2.568151;-3.193126;1.205985;4.034518;0;0;0;0;0;0;0;0;0298.1241;270.0172;71.07069;0;0;0;0;0;0;0;0;0
4:11;-3.382219;1.267297;3.61078;6.747147;11.79746;2.582827;-3.197603;1.212226;4.033514;0;0;0;0;0;0;0;0;0299.7137;269.3663;71.76708;0;0;0;0;0;0;0;0;0
4:11;-3.3829;1.267319;3.610769;6.831581;11.53758;2.685958;-3.208516;1.224231;4.034137;0;0;0;0;0;0;0;0;0304.031;269.5;71.49964;0;0;0;0;0;0;0;0;0
4:11;-3.383223;1.267332;3.610785;6.847383;11.46032;2.789197;-3.210373;1.224119;4.034505;0;0;0;0;0;0;0;0;0305.1497;270.9464;70.18442;0;0;0;0;0;0;0;0;0
4:11;-3.383514;1.267377;3.610843;6.799889;11.42371;2.856444;-3.2125;1.22438;4.034792;0;0;0;0;0;0;0;0;0306.3011;272.1583;69.09438;0;0;0;0;0;0;0;0;0
4:11;-3.384026;1.267466;3.61096;6.672882;11.34598;3.025743;-3.21389;1.227667;4.031298;0;0;0;0;0;0;0;0;0307.5707;272.3806;69.69357;0;0;0;0;0;0;0;0;0
4:11;-3.384181;1.267548;3.610964;6.648703;11.28537;3.107351;-3.213433;1.230377;4.027851;0;0;0;0;0;0;0;0;0307.7912;271.6839;71.03531;0;0;0;0;0;0;0;0;0
4:11;-3.384394;1.267566;3.611053;6.628533;11.19138;3.172699;-3.20493;1.229107;4.020597;0;0;0;0;0;0;0;0;0305.7919;270.5518;73.1312;0;0;0;0;0;0;0;0;0
4:11;-3.384771;1.267714;3.611153;6.669225;11.1466;3.141289;-3.201987;1.229327;4.01952;0;0;0;0;0;0;0;0;0305.3082;270.5865;73.32616;0;0;0;0;0;0;0;0;0
4:11;-3.385251;1.267794;3.611174;6.728621;11.00067;3.137826;-3.19717;1.230221;4.017272;0;0;0;0;0;0;0;0;0304.6082;270.6368;73.73572;0;0;0;0;0;0;0;0;0
4:11;-3.385461;1.2678;3.611277;6.660224;10.9153;3.166141;-3.195582;1.230066;4.017683;0;0;0;0;0;0;0;0;0304.0357;270.266;73.89791;0;0;0;0;0;0;0;0;0
4:11;-3.385761;1.267877;3.61165;6.508717;10.79828;3.27002;-3.192127;1.227301;4.01907;0;0;0;0;0;0;0;0;0302.4649;269.4894;74.04187;0;0;0;0;0;0;0;0;0
4:11;-3.386004;1.267872;3.61194;6.553493;10.62907;3.175524;-3.189328;1.220623;4.022194;0;0;0;0;0;0;0;0;0300.2919;268.4187;74.07906;0;0;0;0;0;0;0;0;0
4:11;-3.386004;1.267872;3.61194;6.553493;10.62907;3.175524;-3.189328;1.220623;4.022194;0;0;0;0;0;0;0;0;0300.2919;268.4187;74.07906;0;0;0;0;0;0;0;0;0
4:11;-3.386395;1.267895;3.612216;6.673041;10.60213;3.119396;-3.187357;1.211737;4.026635;0;0;0;0;0;0;0;0;0297.7199;266.8829;74.32009;0;0;0;0;0;0;0;0;0
4:11;-3.386548;1.267915;3.612438;6.605962;10.56132;3.186007;-3.183825;1.208825;4.026025;0;0;0;0;0;0;0;0;0296.8187;266.8682;74.34728;0;0;0;0;0;0;0;0;0
4:11;-3.387057;1.268279;3.613161;6.408164;10.46018;3.378081;-3.177493;1.200911;4.025808;0;0;0;0;0;0;0;0;0294.7654;267.1464;74.00546;0;0;0;0;0;0;0;0;0
4:11;-3.387152;1.268135;3.613291;6.393212;10.36969;3.432834;-3.17468;1.196109;4.026085;0;0;0;0;0;0;0;0;0293.6475;267.4509;73.63865;0;0;0;0;0;0;0;0;0
4:11;-3.387378;1.267843;3.613494;6.564866;10.25849;3.360417;-3.170919;1.184352;4.029066;0;0;0;0;0;0;0;0;0291.3549;269.2134;71.0562;0;0;0;0;0;0;0;0;0
4:11;-3.387614;1.267893;3.613631;6.711787;10.23675;3.39843;-3.169877;1.17756;4.031464;0;0;0;0;0;0;0;0;0290.2012;270.7494;68.83121;0;0;0;0;0;0;0;0;0
4:11;-3.387887;1.26796;3.613873;6.761618;10.19283;3.481514;-3.165495;1.170158;4.031837;0;0;0;0;0;0;0;0;0288.7689;272.8415;66.79314;0;0;0;0;0;0;0;0;0
4:11;-3.388362;1.267891;3.614515;6.602231;10.10395;3.732926;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:11;-3.388656;1.267814;3.61477;6.582088;10.08953;3.789818;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:11;-3.389295;1.268146;3.615307;6.785442;10.00723;3.923259;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:11;-3.389498;1.268333;3.615671;6.785275;9.982117;4.107251;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:11;-3.389914;1.268196;3.616476;6.511982;9.973565;4.385194;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:11;-3.390137;1.267991;3.616669;6.489138;9.962095;4.478133;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:11;-3.390361;1.267696;3.617007;6.589293;9.801622;4.418461;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:11;-3.390439;1.267702;3.617143;6.653143;9.710819;4.371786;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:11;-3.390671;1.267714;3.617227;6.72199;9.642694;4.406829;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:11;-3.391041;1.267554;3.617563;6.690656;9.564702;4.49347;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:11;-3.391155;1.267233;3.617875;6.560221;9.573608;4.547414;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:12;-3.391124;1.267161;3.617949;6.574731;9.60538;4.506795;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:12;-3.390984;1.267005;3.617899;6.617395;9.614772;4.458688;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:12;-3.390814;1.266832;3.617765;6.928675;9.685387;4.287082;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:12;-3.390773;1.26673;3.617751;6.950457;9.756786;4.280857;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:12;-3.390745;1.266721;3.617779;6.897779;9.810223;4.330954;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:12;-3.390818;1.26695;3.617932;6.67279;9.934596;4.533187;-3.155958;1.158524;4.030111;0;0;0;0;0;0;0;0;0285.6875;274.081;65.80236;0;0;0;0;0;0;0;0;0
4:12;-3.390801;1.267139;3.617904;6.665091;9.942396;4.56562;-3.146487;1.167059;4.029562;0;0;0;0;0;0;0;0;0286.2534;268.8283;73.1872;0;0;0;0;0;0;0;0;0
4:12;-3.390762;1.267437;3.617785;6.796648;10.10802;4.540005;-3.128314;1.18146;4.027741;0;0;0;0;0;0;0;0;0287.5791;261.4063;84.51366;0;0;0;0;0;0;0;0;0
4:12;-3.390768;1.267531;3.617787;6.817806;10.19451;4.484656;-3.125406;1.185284;4.02652;0;0;0;0;0;0;0;0;0287.4501;258.6989;87.46973;0;0;0;0;0;0;0;0;0
